date,campaign_id,campaign_name,channel,region,weather_severity_index,impressions,clicks,spend_cad,conversions,revenue_cad,cpm_cad,cpc_cad,roas
2026-01-10,CMP1000,Winter_Storm_Alert_Promo,Native,British Columbia,0.617,57950,766.5,283.76,31.52,2210.07,4.9,0.37,7.788
2026-04-16,CMP1006,Spring_Forecast_Launch,Native,Quebec,0.544,60459,562.5,448.23,24.12,1846.05,7.41,0.797,4.118
2026-01-27,CMP1001,App_Download_Push,Video,Atlantic,0.948,103462,1244.3,2227.66,47.51,4125.47,21.53,1.79,1.852
2026-01-02,CMP1001,App_Download_Push,Native,British Columbia,0.632,76883,1045.6,782.9,43.14,2258.87,10.18,0.749,2.885
2026-01-24,CMP1005,Local_News_Sponsorship,Display,Atlantic,0.625,57471,1230.1,577.69,34.71,1467.64,10.05,0.47,2.541
2025-11-16,CMP1006,Spring_Forecast_Launch,Native,Quebec,0.307,40770,1040.3,430.71,53.63,4523.52,10.56,0.414,10.503
2026-02-11,CMP1000,Winter_Storm_Alert_Promo,Connected TV,British Columbia,0.956,71090,1702.9,649.68,34.77,1850.83,9.14,0.382,2.849
2025-12-20,CMP1002,Premium_Upgrade_Q1,Connected TV,Ontario,0.912,42958,1008.6,313.85,32.27,1229.39,7.31,0.311,3.917
2026-04-11,CMP1006,Spring_Forecast_Launch,Video,Ontario,0.61,52516,1147.0,320.42,31.82,2488.22,6.1,0.279,7.766
2026-03-08,CMP1004,Brand_Lift_National,Display,Quebec,0.319,65882,1084.2,848.93,60.57,3864.07,12.89,0.783,4.552
2026-01-17,CMP1005,Local_News_Sponsorship,Display,British Columbia,0.604,50374,785.2,634.47,39.71,2495.76,12.6,0.808,3.934
2026-02-13,CMP1002,Premium_Upgrade_Q1,Connected TV,British Columbia,0.8,29516,334.3,189.46,15.25,1525.56,6.42,0.567,8.052
2025-11-05,CMP1007,B2B_Partner_Coop,Native,Alberta,0.105,55369,364.0,516.47,12.91,714.41,9.33,1.419,1.383
2025-12-15,CMP1001,App_Download_Push,Display,Ontario,0.976,51526,715.8,407.71,16.65,1798.22,7.91,0.57,4.411
2026-01-17,CMP1002,Premium_Upgrade_Q1,Native,British Columbia,0.604,51523,1138.3,697.25,53.33,2723.3,13.53,0.613,3.906
2026-03-06,CMP1007,B2B_Partner_Coop,Native,British Columbia,0.632,50358,563.1,342.19,26.43,2456.76,6.8,0.608,7.18
2025-11-29,CMP1007,B2B_Partner_Coop,Search,British Columbia,0.374,70471,1036.4,936.18,37.15,3334.79,13.28,0.903,3.562
2025-12-25,CMP1006,Spring_Forecast_Launch,Connected TV,Alberta,0.638,78521,1531.7,395.55,68.35,3687.37,5.04,0.258,9.322
2026-04-24,CMP1002,Premium_Upgrade_Q1,Connected TV,Alberta,0.658,44684,826.5,336.67,53.84,3595.29,7.53,0.407,10.679
2025-11-09,CMP1005,Local_News_Sponsorship,Connected TV,Quebec,0.317,38886,845.4,316.36,28.84,1955.63,8.14,0.374,6.182
2026-04-25,CMP1004,Brand_Lift_National,Display,Ontario,0.536,31072,632.7,223.6,29.11,1738.49,7.2,0.353,7.775
2026-01-02,CMP1000,Winter_Storm_Alert_Promo,Video,British Columbia,0.632,60255,836.8,306.71,53.88,5211.71,5.09,0.367,16.992
2026-04-10,CMP1007,B2B_Partner_Coop,search,Atlantic,0.456,72767,1778.0,122.34,54.83,1888.39,1.68,0.069,15.435
2026-03-13,CMP1007,B2B_Partner_Coop,Display,Atlantic,0.33,44700,645.9,425.29,30.02,3639.66,9.51,0.658,8.558
2026-02-11,CMP1006,Spring_Forecast_Launch,Connected TV,Ontario,0.956,55620,1634.6,633.13,49.96,2261.58,11.38,0.387,3.572
2026-02-25,CMP1001,App_Download_Push,Connected TV,Atlantic,0.861,62115,,211.28,43.93,3207.47,3.4,,15.181
2026-02-09,CMP1000,Winter_Storm_Alert_Promo,Search,Alberta,0.796,76291,1038.6,822.18,28.98,1832.35,10.78,0.792,2.229
2026-03-29,CMP1007,B2B_Partner_Coop,Search,Atlantic,0.305,59304,834.2,298.25,48.5,3400.55,5.03,0.358,11.402
2025-11-27,CMP1002,Premium_Upgrade_Q1,Video,Alberta,0.377,44795,577.0,470.49,24.37,2211.72,10.5,0.815,4.701
2025-12-13,CMP1005,Local_News_Sponsorship,Video,British Columbia,0.669,15397,319.8,126.06,13.36,66.78,8.19,0.394,0.53
2025-11-09,CMP1005,Local_News_Sponsorship,Native,Alberta,0.317,32766,366.7,183.21,15.56,1238.43,5.59,0.5,6.76
2026-04-07,CMP1006,Spring_Forecast_Launch,Native,Atlantic,0.421,43667,502.9,471.62,27.38,1870.56,10.8,,3.966
2026-01-23,CMP1003,Severe_Weather_Awareness,Connected TV,British Columbia,0.64,86790,740.8,728.9,29.8,2869.88,8.4,0.984,3.937
2026-03-07,CMP1001,App_Download_Push,Video,Alberta,0.496,86026,1439.9,831.43,87.85,4284.81,9.66,0.577,5.154
2026-04-25,CMP1001,App_Download_Push,Video,Atlantic,0.536,66723,619.9,520.56,12.4,738.79,7.8,0.84,1.419
2026-03-02,CMP1001,App_Download_Push,Video,Alberta,0.593,16394,194.0,62.84,6.74,386.89,3.83,0.324,6.157
2026-02-23,CMP1004,Brand_Lift_National,Video,British Columbia,0.77,47407,750.4,515.75,25.77,1438.24,10.88,0.687,2.789
2026-01-23,CMP1005,Local_News_Sponsorship,Display,British Columbia,0.64,46630,742.0,432.78,48.94,3177.45,9.28,0.583,7.342
2026-02-09,CMP1006,Spring_Forecast_Launch,Native,Quebec,0.796,47786,789.3,393.3,13.04,762.36,8.23,0.498,1.938
2026-02-15,CMP1001,App_Download_Push,Native,Atlantic,0.683,45633,844.8,184.21,49.64,4213.76,4.04,0.218,22.874
2026-02-09,CMP1004,Brand_Lift_National,Search,Atlantic,0.796,72256,976.8,947.74,47.54,2908.65,13.12,0.97,3.069
2026-04-22,CMP1004,Brand_Lift_National,Search,Alberta,0.651,41294,490.9,243.37,16.13,969.11,5.89,0.496,3.982
2026-04-05,CMP1003,Severe_Weather_Awareness,Search,Quebec,0.569,77922,1107.8,1026.19,30.78,2248.11,13.17,0.926,2.191
2026-03-29,CMP1000,Winter_Storm_Alert_Promo,Video,Atlantic,0.305,79441,1551.0,663.7,29.63,1830.58,8.35,0.428,2.758
2025-12-23,CMP1002,Premium_Upgrade_Q1,Search,Ontario,0.976,73596,1593.6,852.5,56.74,5573.01,11.58,0.535,6.537
2026-02-07,CMP1004,Brand_Lift_National,Native,Ontario,0.895,55912,83.6,265.38,5.53,232.65,4.75,3.174,0.877
2026-02-08,CMP1000,Winter_Storm_Alert_Promo,Search,Atlantic,0.685,60293,497.4,572.31,14.36,892.04,9.49,1.151,1.559
2025-11-16,CMP1004,Brand_Lift_National,Native,Ontario,0.307,69207,1112.7,486.98,38.32,1797.39,7.04,0.438,3.691
2026-01-15,CMP1001,App_Download_Push,Display,Atlantic,0.822,49543,959.2,349.01,31.6,1727.54,7.04,0.364,4.95
2026-01-08,CMP1003,Severe_Weather_Awareness,Connected TV,British Columbia  ,0.789,57283,909.4,751.56,27.43,2216.53,13.12,0.826,2.949
2025-11-02,CMP1004,Brand_Lift_National,Search,Atlantic,0.14,32918,792.3,332.27,23.38,1045.88,10.09,0.419,3.148
2026-01-30,CMP1002,Premium_Upgrade_Q1,Display,Ontario,0.87,48995,1181.3,257.97,23.01,1060.28,5.27,0.218,4.11
2026-02-15,CMP1003,Severe_Weather_Awareness,Video,Quebec,0.683,37120,804.8,239.08,39.38,2634.48,6.44,0.297,11.019
2026-02-23,CMP1000,Winter_Storm_Alert_Promo,Search,Alberta,0.77,47520,811.8,397.46,27.41,2146.22,8.36,0.49,5.4
2025-12-27,CMP1000,Winter_Storm_Alert_Promo,Video,Ontario,0.815,123508,1226.3,2154.0,46.89,5921.42,17.44,1.756,2.749
2026-01-31,CMP1005,Local_News_Sponsorship,Native,Alberta,0.712,46191,448.9,153.96,19.35,1401.17,3.33,0.343,9.101
2025-11-26,CMP1004,Brand_Lift_National,Search,British Columbia,0.145,62711,578.5,585.28,4.41,283.5,9.33,1.012,0.484
2026-01-21,CMP1000,Winter_Storm_Alert_Promo,Native,Ontario,0.92,46552,587.7,523.71,25.67,2160.34,11.25,0.891,4.125
2026-04-12,CMP1003,Severe_Weather_Awareness,Connected TV,Quebec,0.306,59363,412.9,583.75,18.77,1926.25,9.83,1.414,3.3
2025-12-08,CMP1005,Local_News_Sponsorship,Video,British Columbia,0.915,44039,598.4,358.53,14.89,1344.66,8.14,0.599,3.75
2026-01-31,CMP1003,Severe_Weather_Awareness,Search,Quebec,0.712,76374,1777.6,929.13,70.01,2745.44,12.17,0.523,2.955
2026-02-18,CMP1001,App_Download_Push,Native,Atlantic,0.616,45109,315.7,419.23,11.75,299.55,9.29,1.328,0.715
2026-01-26,CMP1004,Brand_Lift_National,Native,Alberta,0.704,60610,1209.6,415.77,21.7,2073.24,6.86,0.344,4.986
2026-01-17,CMP1000,Winter_Storm_Alert_Promo,Display,Alberta,0.604,83684,1527.6,918.0,62.36,7285.46,10.97,0.601,7.936
2026-04-07,CMP1001,App_Download_Push,Native,Atlantic,0.421,33173,426.8,294.47,11.22,535.02,8.88,0.69,1.817
2026-01-20,CMP1002,Premium_Upgrade_Q1,Native,Quebec,0.941,47290,521.4,431.0,28.69,2055.66,9.11,0.827,4.77
2026-01-18,CMP1004,Brand_Lift_National,Display,British Columbia,0.731,98416,1334.0,1298.85,57.0,2471.6,13.2,0.974,1.903
2025-12-09,CMP1005,Local_News_Sponsorship,Connected TV,British Columbia,0.866,61918,1026.4,628.58,40.82,2351.65,10.15,0.612,3.741
2025-11-04,CMP1007,B2B_Partner_Coop,Display,British Columbia,0.314,47136,353.4,460.9,16.21,474.45,9.78,1.304,1.029
2026-02-14,CMP1000,Winter_Storm_Alert_Promo,Display,Alberta,0.844,49796,1511.4,391.94,66.76,4663.41,7.87,0.259,11.898
2026-03-08,CMP1004,Brand_Lift_National,Display,British Columbia,0.319,24996,608.7,164.02,25.1,1714.43,6.56,0.269,10.453
2025-11-27,CMP1007,B2B_Partner_Coop,Native,Quebec,0.377,41810,849.3,491.73,44.11,4501.29,11.76,0.579,9.154
2025-12-14,CMP1002,Premium_Upgrade_Q1,Search,,0.816,67896,,,56.81,3503.89,10.37,,4.977
2025-12-25,CMP1003,Severe_Weather_Awareness,Connected TV,Alberta,0.638,61109,916.2,431.56,31.57,2344.29,7.06,0.471,5.432
2026-03-29,CMP1006,Spring_Forecast_Launch,Display,Quebec,0.305,34566,613.3,246.83,26.67,1007.17,7.14,0.402,4.08
2026-01-02,CMP1003,Severe_Weather_Awareness,Connected TV,Quebec,0.632,46500,1202.8,546.13,80.13,5417.92,11.74,0.454,9.921
2025-11-18,CMP1000,Winter_Storm_Alert_Promo,Search,British Columbia,0.198,41422,469.7,590.24,18.16,1741.27,14.25,1.257,2.95
2025-12-10,CMP1003,Severe_Weather_Awareness,Search,Quebec,0.987,51514,733.8,305.16,28.95,2457.42,5.92,0.416,8.053
2025-11-03,CMP1001,App_Download_Push,Search,Alberta,0.147,63627,750.6,370.67,22.66,1666.61,5.83,0.494,4.496
2025-12-02,CMP1002,Premium_Upgrade_Q1,Native,British Columbia,0.662,64856,698.9,391.43,20.39,1221.37,6.04,0.56,3.12
2026-02-09,CMP1004,Brand_Lift_National,Display,Alberta,0.796,34390,614.7,305.23,21.81,528.7,8.88,0.497,1.732
2026-01-29,CMP1004,Brand_Lift_National,Search,Quebec,0.875,58016,1170.6,594.12,36.68,4073.2,10.24,0.508,6.856
2025-11-16,CMP1005,Local_News_Sponsorship,Display,Ontario,0.307,55112,291.3,484.15,16.37,671.83,8.78,1.662,1.388
2026-01-18,CMP1002,Premium_Upgrade_Q1,Video,Ontario,0.731,69714,842.2,934.76,45.58,3435.33,13.41,1.11,3.675
2026-02-11,CMP1000,Winter_Storm_Alert_Promo,Connected TV,Ontario,0.956,41102,1315.3,150.94,43.7,1903.85,3.67,0.115,12.613
2025-12-15,CMP1003,Severe_Weather_Awareness,Native,Ontario,0.976,76664,1331.9,364.66,65.07,5049.01,4.76,0.274,13.846
2026-04-16,CMP1000,Winter_Storm_Alert_Promo,Display,Atlantic,0.544,57464,869.4,470.28,35.21,3321.8,8.18,0.541,7.063
2025-11-14,CMP1003,Severe_Weather_Awareness,Search,British Columbia,0.127,69481,786.2,484.22,39.33,3440.15,6.97,0.616,7.105
2025-12-06,CMP1003,Severe_Weather_Awareness,Video,British Columbia,0.682,76306,847.7,658.44,19.32,1421.82,8.63,0.777,2.159
2025-11-02,CMP1003,Severe_Weather_Awareness,Video,Quebec,0.14,66664,1312.9,534.87,75.58,6047.85,8.02,0.407,11.307
2026-02-21,CMP1000,Winter_Storm_Alert_Promo,Display,Ontario,0.763,59196,369.7,462.04,15.41,968.09,7.81,1.25,2.095
2026-01-01,CMP1004,Brand_Lift_National,Display,Ontario,0.954,46959,823.6,-316.08,27.28,1645.09,6.73,0.384,5.205
2026-01-12,CMP1000,Winter_Storm_Alert_Promo,Video,Alberta,0.694,52292,577.2,52.29,33.15,2373.21,1.0,0.091,45.383
2025-12-10,CMP1000,Winter_Storm_Alert_Promo,Video,Alberta,0.987,58933,840.4,591.04,42.08,2354.25,10.03,0.703,3.983
2026-03-01,CMP1003,Severe_Weather_Awareness,Video,British Columbia,0.6,36754,374.3,365.23,20.28,1616.6,9.94,0.976,4.426
2025-12-01,CMP1005,Local_News_Sponsorship,Display,Atlantic,0.68,30907,291.0,242.05,18.65,681.47,7.83,0.832,2.815
2026-03-01,CMP1003,Severe_Weather_Awareness,Display,Ontario,0.6,72067,826.0,655.94,18.55,1391.77,9.1,0.794,2.122
2026-04-01,CMP1001,App_Download_Push,Connected TV,Ontario,0.668,44380,891.1,494.56,65.89,3189.17,11.14,0.555,6.448
2026-01-26,CMP1005,Local_News_Sponsorship,Display,Alberta,0.704,72460,1533.1,816.83,37.89,2795.98,11.27,0.533,3.423
2026-03-01,CMP1007,B2B_Partner_Coop,Display,British Columbia,0.6,66836,409.9,665.72,11.81,978.55,9.96,1.624,1.47
2025-11-10,CMP1002,Premium_Upgrade_Q1,Connected TV,Ontario,0.221,54832,975.8,370.3,37.73,1246.41,6.75,0.379,3.366
2026-01-30,CMP1002,Premium_Upgrade_Q1,Video,Atlantic,0.87,53103,802.9,297.41,35.3,1920.9,5.6,0.37,6.459
2026-04-20,CMP1001,App_Download_Push,Search,Ontario,0.615,47759,488.1,395.53,1.78,51.48,8.28,0.81,0.13
2026-04-04,CMP1005,Local_News_Sponsorship,Display,Ontario,0.634,40157,754.1,386.95,22.65,1602.42,9.64,0.513,4.141
2025-12-31,CMP1001,App_Download_Push,Connected TV,British Columbia,0.82,48246,480.1,491.03,26.81,1355.96,10.18,1.023,2.761
2026-01-07,CMP1001,App_Download_Push,Video,Atlantic,1.0,71266,669.2,806.09,11.26,606.74,11.31,,0.753
2026-02-01,CMP1002,Premium_Upgrade_Q1,Search,Ontario,0.705,41703,119.5,400.76,6.1,295.63,9.61,3.355,0.738
2026-04-29,CMP1001,App_Download_Push,Video,Ontario,0.619,41458,744.2,331.56,25.38,1828.68,8.0,0.446,5.515
2026-03-01,CMP1002,Premium_Upgrade_Q1,Display,Atlantic,0.6,58072,928.5,311.91,28.4,2057.1,5.37,0.336,6.595
2026-01-05,CMP1001,App_Download_Push,Native,British Columbia,0.64,51922,1070.6,468.16,42.1,1666.37,9.02,0.437,3.559
2026-02-15,CMP1006,Spring_Forecast_Launch,Connected TV,British Columbia,0.683,61058,422.4,736.64,9.77,703.49,12.06,1.744,0.955
2026-01-15,CMP1004,Brand_Lift_National,Search,Alberta,0.822,42912,575.4,376.94,19.55,1442.56,8.78,0.655,3.827
2026-02-01,CMP1000,Winter_Storm_Alert_Promo,Native,Atlantic,0.705,52194,764.1,244.17,44.75,2717.15,4.68,0.32,11.128
2026-04-24,CMP1006,Spring_Forecast_Launch,Video,Quebec,0.658,45000,847.0,484.25,35.0,3013.51,10.76,0.572,6.223
2026-04-19,CMP1003,Severe_Weather_Awareness,Connected TV,British Columbia,0.531,88163,2362.3,857.03,110.61,6443.7,9.72,0.363,7.519
2025-12-16,CMP1001,App_Download_Push,Display,Atlantic,0.729,43745,1191.8,227.46,55.28,3868.14,5.2,0.191,17.006
2026-02-12,CMP1007,B2B_Partner_Coop,Connected TV,Ontario,0.805,58870,1967.3,515.15,34.76,3402.32,8.75,0.262,6.604
2026-01-05,CMP1000,Winter_Storm_Alert_Promo,Search,British Columbia,0.64,72038,285.1,741.22,12.03,884.03,10.29,2.6,1.193
2025-11-19,CMP1001,App_Download_Push,Video,Ontario,0.142,35105,451.3,178.86,8.43,409.18,5.09,0.396,2.288
2026-03-31,CMP1000,Winter_Storm_Alert_Promo,Display,British Columbia,0.39,48949,674.0,391.48,24.04,2034.38,8.0,0.581,5.197
2026-02-23,CMP1003,Severe_Weather_Awareness,Connected TV,Quebec,0.77,86833,3041.4,655.09,86.67,7098.48,7.54,0.215,10.836
2025-12-28,CMP1003,Severe_Weather_Awareness,Display,Atlantic,0.826,42078,385.2,367.52,22.65,2169.25,8.73,0.954,5.902
2025-12-28,CMP1001,App_Download_Push,Native,British Columbia,0.826,52638,468.9,565.75,8.4,498.1,10.75,1.207,0.88
2026-04-28,CMP1007,B2B_Partner_Coop,Connected TV,Atlantic,0.676,40070,1016.1,294.3,50.59,3556.73,7.34,0.29,12.085
2026-03-08,CMP1004,Brand_Lift_National,Connected TV,British Columbia,0.319,38055,439.5,148.84,29.71,2482.18,3.91,0.339,16.676
2026-02-17,CMP1006,Spring_Forecast_Launch,Display,Atlantic,0.614,65972,1094.3,651.01,64.73,4304.59,9.87,0.595,6.612
2026-04-26,CMP1000,Winter_Storm_Alert_Promo,Search,Ontario,0.419,42295,527.2,280.64,23.95,1761.38,6.64,0.532,6.276
2025-12-04,CMP1001,App_Download_Push,Search,British Columbia,0.786,151721,2866.2,1657.93,78.47,4669.31,10.93,0.578,2.816
2026-02-09,CMP1002,Premium_Upgrade_Q1,Search,Quebec,0.796,52292,634.7,620.73,11.05,642.96,11.87,0.978,1.036
2026-02-14,CMP1006,Spring_Forecast_Launch,Display,Alberta,0.844,32050,624.3,163.26,12.51,815.12,5.09,0.262,4.993
2026-02-21,CMP1005,Local_News_Sponsorship,video,Quebec,0.763,82405,231.8,817.7,13.0,1353.39,9.92,3.527,1.655
2025-12-29,CMP1000,Winter_Storm_Alert_Promo,Native,Atlantic,0.631,63585,608.8,426.34,23.87,720.13,6.71,0.7,1.689
2025-11-03,CMP1006,Spring_Forecast_Launch,Display,Quebec,0.147,63394,890.2,435.37,42.93,2951.88,6.87,0.489,6.78
2025-11-01,CMP1007,B2B_Partner_Coop,Search,Ontario,0.332,62510,935.7,505.8,42.17,3927.9,8.09,0.541,7.766
2026-02-21,CMP1004,Brand_Lift_National,Connected TV,British Columbia,0.763,66785,1943.8,654.52,61.6,3932.21,9.8,0.337,6.008
2025-12-20,CMP1001,App_Download_Push,Video,Ontario,0.912,77442,2221.3,703.27,45.2,2429.64,9.08,0.317,3.455
2025-12-20,CMP1007,B2B_Partner_Coop,Video,Atlantic,0.912,55455,55.5,426.5,2.57,251.54,7.69,7.691,0.59
2025-11-23,CMP1002,Premium_Upgrade_Q1,Display,Ontario,0.383,45981,1364.6,207.51,33.14,1464.26,4.51,0.152,7.056
2026-01-07,CMP1000,Winter_Storm_Alert_Promo,Native,Alberta,1.0,65152,,550.64,54.68,4721.1,8.45,,8.574
2026-03-28,CMP1004,Brand_Lift_National,Connected TV,Atlantic,0.634,58003,1120.5,525.3,35.3,2095.59,9.06,0.469,3.989
2026-04-28,CMP1003,Severe_Weather_Awareness,Native,Alberta,0.676,50970,881.1,50.97,46.98,3632.01,1.0,0.058,71.256
2026-03-28,CMP1004,Brand_Lift_National,Display,Ontario,0.634,47043,1201.7,668.13,44.91,2515.46,14.2,0.556,3.765
2025-12-19,CMP1007,B2B_Partner_Coop,Display,Alberta,0.843,41675,462.1,377.71,19.98,1563.34,9.06,0.817,4.139
2026-04-21,CMP1007,B2B_Partner_Coop,Search,Ontario,0.505,31859,573.1,260.49,22.8,1153.35,8.18,0.455,4.428
2025-11-27,CMP1001,App_Download_Push,Video,Ontario,0.377,76627,1145.9,721.51,30.12,2138.6,9.42,0.63,2.964
2026-03-27,CMP1004,Brand_Lift_National,Display,Quebec,0.462,89203,909.4,1967.81,27.9,2242.26,22.06,2.164,1.139
2025-11-28,CMP1001,App_Download_Push,Native,Alberta,0.382,75014,964.1,691.52,40.8,411.6,9.22,0.717,0.595
2026-04-26,CMP1003,Severe_Weather_Awareness,Search,Atlantic,0.419,51477,240.2,454.77,11.51,748.72,8.83,1.893,1.646
2025-12-18,CMP1002,Premium_Upgrade_Q1,Search,Alberta,0.95,41843,336.6,406.25,11.52,593.88,9.71,1.207,1.462
2026-01-06,CMP1000,Winter_Storm_Alert_Promo,Native,British Columbia,0.77,82155,1397.3,871.13,65.83,1386.77,10.6,0.623,1.592
2026-01-01,CMP1005,Local_News_Sponsorship,Connected TV,Ontario,0.954,34125,712.5,301.93,21.2,1882.06,8.85,0.424,6.233
2026-02-20,CMP1000,Winter_Storm_Alert_Promo,Video,British Columbia,0.916,78068,1423.3,448.62,72.52,3508.72,5.75,0.315,7.821
2025-11-16,CMP1002,Premium_Upgrade_Q1,Display,Atlantic,0.307,58397,1013.8,370.54,53.59,2291.25,6.35,0.366,6.184
2025-12-10,CMP1001,App_Download_Push,Video,Atlantic,0.987,67725,1492.2,240.55,2.44,139.08,3.55,0.161,0.578
2026-04-28,CMP1001,App_Download_Push,Connected TV,Alberta,0.676,61568,1746.4,763.05,72.68,3652.3,12.39,0.437,4.786
2026-04-05,CMP1002,Premium_Upgrade_Q1,Search,Quebec,0.569,60529,1290.7,488.5,106.65,10238.61,8.07,0.378,20.959
2025-12-05,CMP1001,App_Download_Push,Connected TV,Ontario,0.781,56141,1637.9,531.91,58.1,3037.94,9.47,0.325,5.711
2026-04-13,CMP1007,B2B_Partner_Coop,Video,Alberta,0.602,61171,1238.9,394.57,1.24,74.66,6.45,0.318,0.189
2026-03-06,CMP1000,Winter_Storm_Alert_Promo,Search,Atlantic,0.632,52948,1078.5,389.29,38.7,2775.71,7.35,0.361,7.13
2025-11-28,CMP1007,B2B_Partner_Coop,Display,Quebec,0.382,82602,1122.7,952.35,20.22,1054.08,11.53,0.848,1.107
2026-03-11,CMP1001,App_Download_Push,Native,British Columbia,0.66,75874,1116.3,459.68,36.39,3242.32,6.06,0.412,7.053
2026-02-17,CMP1005,Local_News_Sponsorship,Native,British Columbia,0.614,21082,282.0,205.11,13.56,1310.15,9.73,0.727,6.388
2026-02-14,CMP1000,Winter_Storm_Alert_Promo,Display,Ontario,0.844,77651,1138.3,284.64,32.34,2030.04,3.67,0.25,7.132
2025-11-19,CMP1000,Winter_Storm_Alert_Promo,Video,Atlantic,0.142,60616,674.7,566.83,18.12,953.35,9.35,0.84,1.682
2025-11-07,CMP1006,Spring_Forecast_Launch,Connected TV,Quebec,0.262,61020,1221.5,753.14,75.42,4336.64,12.34,0.617,5.758
2026-04-13,CMP1003,Severe_Weather_Awareness,Connected TV,Quebec,0.602,54705,650.7,338.8,20.9,1371.63,6.19,0.521,4.048
2026-02-07,CMP1007,B2B_Partner_Coop,Native,Ontario,0.895,56859,903.9,590.22,29.84,1117.5,10.38,0.653,1.893
2026-04-06,CMP1004,Brand_Lift_National,Connected TV,Atlantic,0.315,43575,645.4,234.02,50.78,1904.41,5.37,0.363,8.138
2026-01-23,CMP1002,Premium_Upgrade_Q1,Video,British Columbia,0.64,57283,982.4,575.05,48.22,2325.56,10.04,0.585,4.044
2026-01-10,CMP1005,Local_News_Sponsorship,Native,Alberta,0.617,46342,592.1,512.49,29.95,1894.4,11.06,0.866,3.696
2026-03-02,CMP1000,Winter_Storm_Alert_Promo,Connected TV,Atlantic,0.593,58927,1013.0,513.91,48.4,1662.21,8.72,0.507,3.234
2026-02-12,CMP1001,App_Download_Push,Display,Alberta,0.805,38147,760.3,438.8,27.51,1778.38,11.5,0.577,4.053
2025-12-18,CMP1001,App_Download_Push,Video,Ontario,0.95,65149,793.4,558.28,54.62,1409.36,8.57,0.704,2.524
2026-04-26,CMP1001,App_Download_Push,Connected TV,Ontario,0.419,91249,1068.0,545.5,63.43,2848.4,5.98,0.511,5.222
2026-03-13,CMP1007,B2B_Partner_Coop,Video,Ontario,0.33,38859,844.2,375.38,41.85,2698.86,9.66,0.445,7.19
2026-03-02,CMP1004,Brand_Lift_National,Display,British Columbia,0.593,64297,887.7,804.74,46.78,3079.37,12.52,0.907,3.827
2026-03-06,CMP1005,Local_News_Sponsorship,Video,British Columbia,0.632,56257,1170.1,378.72,45.9,3607.13,6.73,0.324,9.525
2026-01-15,CMP1000,Winter_Storm_Alert_Promo,Display,Alberta,0.822,63495,1135.9,484.52,62.87,4343.97,7.63,0.427,8.965
2025-11-13,CMP1006,Spring_Forecast_Launch,Connected TV,Alberta,0.34,80014,272.9,927.22,10.97,955.53,11.59,3.398,1.031
2025-12-13,CMP1004,Brand_Lift_National,Video,Alberta,0.669,42463,353.2,349.32,19.9,1377.52,8.23,0.989,3.943
2026-01-17,CMP1004,Brand_Lift_National,Connected TV,Alberta,0.604,62542,898.8,531.88,40.85,3050.66,8.5,0.592,5.736
2026-04-13,CMP1001,App_Download_Push,Connected TV,Atlantic,0.602,35268,269.7,292.0,14.15,816.26,8.28,1.083,2.795
2026-02-24,CMP1004,Brand_Lift_National,Search,Quebec,0.857,38602,251.5,376.07,0.57,21.8,9.74,1.495,0.058
2026-02-09,CMP1000,Winter_Storm_Alert_Promo,Connected TV,Alberta,0.796,90439,762.4,615.02,12.07,471.88,6.8,0.807,0.767
2025-11-24,CMP1004,Brand_Lift_National,Native,Alberta,0.166,63751,814.5,705.45,32.34,1572.8,11.07,0.866,2.23
2026-01-23,CMP1002,Premium_Upgrade_Q1,Search,Atlantic,0.64,65713,794.3,552.21,30.53,1596.5,8.4,0.695,2.891
2026-02-03,CMP1001,App_Download_Push,Native,Quebec,0.628,44513,509.3,276.17,23.44,2318.78,6.2,0.542,8.396
2025-11-02,CMP1000,Winter_Storm_Alert_Promo,Display,British Columbia,0.14,68957,1587.7,559.5,46.93,2840.56,8.11,0.352,5.077
2026-03-07,CMP1000,Winter_Storm_Alert_Promo,Display,Alberta,0.496,36007,649.9,177.97,18.67,740.23,4.94,0.274,4.159
2026-01-11,CMP1004,Brand_Lift_National,Video,Alberta,0.837,71102,1088.6,686.66,29.46,1540.03,9.66,0.631,2.243
2025-11-13,CMP1000,Winter_Storm_Alert_Promo,Connected TV,Quebec,0.34,52542,1635.0,377.81,75.76,6543.07,7.19,0.231,17.318
2025-12-17,CMP1004,Brand_Lift_National,Search,Quebec,0.82,28452,419.0,251.09,16.98,1191.93,8.82,0.599,4.747
2025-12-17,CMP1004,Brand_Lift_National,Display,Quebec,0.82,67296,608.5,519.14,30.84,2255.54,7.71,0.853,4.345
2026-03-28,CMP1002,Premium_Upgrade_Q1,Search,Alberta,0.634,46964,1122.2,354.47,73.61,5162.51,7.55,0.316,14.564
2026-04-29,CMP1003,Severe_Weather_Awareness,Video,Alberta,0.619,49034,1011.7,556.55,36.66,2790.07,11.35,0.55,5.013
2026-03-03,CMP1002,Premium_Upgrade_Q1,Search,Atlantic,0.369,57551,959.7,395.12,29.99,1986.17,6.87,0.412,5.027
2026-02-06,CMP1003,Severe_Weather_Awareness,Native,Quebec,0.755,56607,1547.3,339.33,32.2,2231.21,5.99,0.219,6.575
