user_id,signup_date,acquisition_channel,region,plan_type,avg_monthly_sessions,alerts_enabled,push_notifications_enabled,tenure_months,churned,churn_date,ltv_cad
U100541,2024-10-30,Display,Ontario,Free,13.79,1,0,14.27,0,,0.0
U101777,2025-08-27,Display,Alberta,Premium,1.78,1,0,4.23,0,,128.19
U101685,2025-11-22,Display,Ontario,Plus,10.13,0,1,1.33,0,,22.0
U101238,2024-08-15,Display,Quebec,Premium,3.84,1,1,16.8,0,,517.42
U101619,2024-08-11,Search,Quebec,Free,2.91,1,1,16.93,0,,0.0
U101995,2025-10-23,Display,Alberta,Free,5.12,1,0,2.33,0,,0.0
U101830,2024-06-22,Video,Ontario,Free,10.56,1,1,18.6,1,2025-10-26,0.0
U101144,2025-04-07,Referral,Atlantic,Plus,13.24,1,0,8.97,0,,108.75
U100318,2025-11-11,Display,Ontario,Free,5.5,1,0,1.7,1,2025-11-21,0.0
U101978,2024-10-19,Native,Ontario,Plus,3.84,1,0,14.63,0,,164.82
U100473,2025-01-21,Organic,Ontario,Plus,3.83,1,0,11.5,1,2025-10-25,78.96
U101339,2025-09-04,Search,British Columbia,Free,5.81,1,1,3.97,0,,0.0
U100955,2024-07-10,Video,Alberta,Plus,7.16,1,1,18.0,1,2025-03-23,131.53
U102048,2024-09-20,Referral,Ontario,Free,9.19,1,1,15.6,0,,0.0
U100156,2025-11-21,Organic,Quebec,Plus,28.17,0,0,1.37,0,,16.72
U101689,2025-04-20,Search,Ontario,Free,0.88,1,0,8.53,0,,0.0
U100150,2025-07-04,Search,Quebec,Free,4.16,1,1,6.03,0,,0.0
U100353,2025-10-13,Video,British Columbia,Premium,9.7,1,1,2.67,0,,87.61
U101583,2025-09-06,Organic,Quebec,Free,3.49,0,0,3.9,1,2025-09-28,0.0
U101429,2024-10-24,Video,Ontario,Premium,30.32,1,1,14.47,0,,630.57
U101252,2025-02-25,Native,British Columbia,Premium,10.75,1,1,10.33,0,,349.0
U101868,2024-10-09,Display,Quebec,Plus,12.67,0,0,14.97,1,2025-11-22,179.71
U102609,2024-10-11,Video,Quebec,Plus,2.74,1,1,14.9,0,,245.4
U100118,2025-07-11,Video,Ontario,Free,4.31,1,0,5.8,0,,0.0
U100754,2025-03-18,Organic,Alberta,Plus,1.67,1,1,9.63,0,,82.91
U101628,2025-08-18,Video,Atlantic,Premium,3.72,1,1,4.53,0,,160.43
U102246,2025-07-29,Search,Ontario,Free,10.18,1,0,5.2,0,,0.0
U102244,2025-07-29,Search,British Columbia,Free,7.42,1,0,5.2,1,2025-09-21,0.0
U102424,2025-05-15,Organic,Quebec,Plus,9.12,1,0,7.7,0,,78.5
U100343,2024-07-07,Search,Ontario,Plus,4.65,1,1,18.1,1,2025-10-06,148.15
U102296,2024-09-06,Search,Alberta,Free,10.15,1,1,16.07,0,,0.0
U100818,2024-09-30,Referral,British Columbia,Plus,15.67,0,0,15.27,0,,232.99
U101058,2025-05-02,Video,Atlantic,Free,2.24,1,0,8.13,0,,0.0
U101207,2024-09-09,Referral,Alberta,Plus,22.53,1,1,15.97,1,2025-06-04,93.65
U102406,2025-09-10,Organic,Ontario,Plus,6.03,1,1,3.77,0,,40.64
U100518,2025-03-31,Search,Quebec,Free,8.49,1,1,9.2,0,,0.0
U100060,2025-02-23,Organic,Ontario,Plus,18.83,1,0,10.4,0,,98.38
U102258,2025-05-13,Search,Ontario,Premium,9.15,0,1,7.77,0,,263.57
U101809,2025-05-10,Referral,Ontario,Plus,12.31,1,0,7.87,0,,120.4
U101561,2024-06-15,Search,Alberta,Free,13.29,0,1,18.83,0,,0.0
U102819,2025-09-28,Organic,British Columbia,Free,4.61,1,0,3.17,0,,0.0
U101720,2025-10-22,Connected TV,Ontario,Free,6.67,1,1,2.37,1,2025-12-26,0.0
U100616,2025-09-22,Display,Alberta,Plus,13.86,1,1,3.37,0,,57.68
U100174,2025-11-17,Display,Ontario,Free,6.19,1,0,1.5,0,,0.0
U102498,2025-03-05,Search,Quebec,Free,7.98,1,0,10.07,0,,0.0
U102535,2025-11-22,Search,British Columbia,Free,9.59,1,1,1.33,1,2025-12-02,0.0
U102908,2024-08-26,Native,Ontario,Plus,7.06,0,1,16.43,0,,193.87
U102088,2025-03-08,Native,Atlantic,Plus,14.25,1,1,9.97,0,,185.32
U101057,2025-05-10,Search,Ontario,Premium,13.16,1,0,7.87,0,,242.28
U101977,2025-04-11,Search,Quebec,Plus,2.51,0,1,8.83,0,,92.64
U100402,2025-06-19,Native,Alberta,Free,0.1,1,1,6.53,0,,0.0
U100069,2024-09-11,Video,Ontario,Plus,1.06,1,1,15.9,1,2025-07-17,116.15
U100851,2025-07-12,Organic,Ontario,Premium,1.01,0,1,5.77,0,,212.87
U100561,2025-10-06,Organic,Ontario,Plus,7.76,0,0,2.9,0,,39.18
U102871,2025-01-16,Referral,Ontario,Free,4.25,0,0,11.67,1,2025-09-01,0.0
U102512,2025-02-18,Display,British Columbia,Free,25.82,1,1,10.57,0,,0.0
U102312,2025-01-24,Referral,Ontario,Plus,4.64,1,0,11.4,0,,164.83
U102598,2024-09-20,Connected TV,Alberta,Plus,6.56,0,1,15.6,1,2025-05-16,65.58
U100477,2025-09-28,Search,British Columbia,Plus,8.23,0,0,3.17,0,,36.89
U101543,2025-04-16,Connected TV,Alberta,Plus,8.42,1,1,8.67,0,,48.02
U101647,2025-10-09,Search,Alberta,Free,4.21,1,0,2.8,0,,0.0
U102669,2025-02-04,Native,Ontario,Premium,16.32,1,1,11.03,0,,441.45
U101899,2025-08-13,Referral,Alberta,Premium,9.7,1,1,4.7,0,,91.16
U100815,2024-07-02,Connected TV,Ontario,Free,3.33,1,1,18.27,1,2025-08-07,0.0
U102324,2024-08-03,Connected TV,Quebec,Plus,5.89,1,0,17.2,0,,208.53
U100325,2025-09-06,Display,Ontario,Free,6.35,1,1,3.9,0,,0.0
U101167,2025-10-22,Connected TV,British Columbia,Free,0.95,1,1,2.37,1,2025-11-15,0.0
U100006,2025-01-27,Search,Quebec,Premium,20.94,1,1,11.3,0,,329.33
U101112,2025-02-05,Video,Ontario,Premium,2.62,1,1,11.0,0,,272.72
U102022,2025-02-12,Search,Ontario,FREE,6.29,1,1,10.77,0,,0.0
U100420,2025-04-15,Display,Ontario,Premium,11.2,1,0,8.7,0,,434.52
U101772,2025-01-12,Referral,British Columbia,Plus,11.13,1,1,11.8,0,,112.17
U102266,2025-11-24,Native,Ontario,Free,6.52,1,0,1.27,1,2025-11-29,0.0
U102114,2025-04-01,Search,Ontario,Free,9.62,1,0,9.17,0,,0.0
U102251,2024-08-21,Search,British Columbia,Plus,3.57,1,0,16.6,0,,150.34
U100088,2025-06-15,Connected TV,British Columbia,Premium,4.5,0,0,6.67,0,,84.0
U101364,2025-08-25,Connected TV,Ontario,Premium,15.62,1,1,4.3,1,2025-11-09,87.78
U101241,2024-11-28,Organic,Alberta,Free,8.27,1,1,13.3,0,,0.0
U102852,2025-11-23,Native,British Columbia,Free,5.27,0,1,1.3,0,,0.0
U101787,2025-08-14,Organic,British Columbia,Free,4.84,1,0,4.67,1,2025-10-23,0.0
U102328,2025-04-17,Search,Ontario,Plus,2.31,1,1,8.63,0,,102.02
U100951,2025-02-25,Display,Alberta,Free,8.1,0,1,10.33,0,,0.0
U102968,2025-11-22,Display,Quebec,Plus,7.34,1,1,1.33,0,,14.27
U101134,2025-03-24,Referral,Ontario,Free,11.95,0,1,9.43,0,,0.0
U100383,2025-05-30,Organic,Ontario,Free,14.13,1,0,7.2,0,,0.0
U101845,2024-11-24,Referral,British Columbia,Free,16.78,1,0,13.43,1,2025-01-15,0.0
U100614,2024-11-08,Display,Ontario,Plus,4.09,1,1,13.97,0,,146.15
U100059,2025-11-15,Search,British Columbia,Free,7.12,0,0,1.57,1,2025-12-23,0.0
U100219,2025-10-31,Video,Alberta,Free,2.96,1,0,2.07,1,2025-11-25,0.0
U100099,2024-06-15,Display,Quebec,Free,1.04,1,1,18.83,0,,0.0
U102081,2024-07-26,Organic,Ontario,Free,15.87,0,1,17.47,0,,0.0
U102735,2024-10-19,Display,Quebec,Free,5.45,0,0,14.63,0,,0.0
U102764,2025-11-27,Organic,Ontario,Plus,15.19,1,1,1.17,0,,13.45
U101846,2024-08-07,Organic,British Columbia,Plus,14.49,0,1,17.07,0,,97.93
U100555,2025-10-10,Video,Ontario,PREMIUM,10.14,1,0,2.77,0,,100.66
U100873,2025-07-29,Video,Ontario,Plus,2.89,1,1,5.2,0,,13.25
U100862,2025-07-24,Video,Ontario,Free,11.67,1,1,5.37,0,,0.0
U102029,2025-06-06,Display,Ontario,Free,7.9,0,1,6.97,0,,0.0
U100637,2024-07-01,Native,British Columbia,Premium,3.95,1,1,18.3,0,,374.95
U101695,2025-05-26,Video,Quebec,Premium,5.15,1,1,7.33,0,,347.34
U100432,2025-04-25,Search,Ontario,Premium,4.45,1,0,8.37,0,,270.17
U100223,2024-11-20,Video,Ontario,Free,3.46,1,1,13.57,0,,0.0
U100928,2024-11-30,Search,Quebec,Free,4.61,0,0,13.23,1,2025-05-21,0.0
U100772,2025-03-14,Native,Ontario,Free,14.94,1,0,9.77,1,2025-10-14,0.0
U102148,2025-11-26,Referral,Quebec,Free,8.74,0,1,1.2,1,2025-12-10,0.0
U100813,2025-04-30,Referral,Alberta,Free,5.28,1,0,8.2,0,,0.0
U101149,2024-06-12,Connected TV,Quebec,Plus,12.09,1,0,18.93,1,2025-06-26,161.52
U102907,2024-12-20,Native,Quebec,Free,6.67,1,0,12.57,0,,0.0
U102255,2025-01-28,Organic,,Free,,1,0,11.27,0,,
U102075,2024-08-23,Organic,Ontario,Free,5.69,1,0,16.53,0,,0.0
U101691,2025-04-07,Video,Ontario,Free,4.32,1,1,8.97,1,2025-07-21,0.0
U101081,2025-05-26,Video,Ontario,Free,2.44,1,1,7.33,1,2025-08-14,0.0
U100780,2024-12-03,Display,Ontario,Free,10.92,1,0,13.13,0,,0.0
U100779,2024-07-11,Native,British Columbia,Plus,7.68,1,1,17.97,0,,186.37
U100361,2024-06-28,Video,British Columbia,Plus,2.65,1,1,18.4,0,,114.48
U102682,2024-06-27,Native,Ontario,Free,2.03,0,0,18.43,0,,0.0
U101068,2025-07-22,Display,Quebec,Free,2.0,1,0,5.43,0,,0.0
U102878,2025-08-01,Video,Quebec,Premium,14.87,1,1,5.1,0,,169.1
U102435,2025-04-01,Connected TV,Quebec,Free,1.37,1,1,9.17,0,,0.0
U101111,2025-03-13,Organic,Quebec,Premium,17.47,1,1,9.8,0,,316.71
U100895,2025-06-11,Organic,Ontario,Plus,2.44,1,1,6.8,0,,115.15
U102654,2025-10-15,Native,Ontario,Plus,1.77,1,0,2.6,0,,34.59
U101034,2025-10-30,Display,British Columbia,Plus,4.94,1,0,2.1,0,,24.34
U101297,2024-09-14,Organic,Ontario,Free,5.78,1,1,15.8,1,2025-05-02,0.0
U100025,2025-05-01,Search,Quebec,Free,22.08,0,1,8.17,0,,0.0
U100168,2024-08-23,Search,Ontario,Plus,5.98,1,1,16.53,1,2025-04-07,108.06
U101474,2025-10-23,Video,Ontario,Free,15.27,1,0,2.33,0,,0.0
U100085,2025-03-29,Referral,Atlantic,Free,2.63,1,0,9.27,0,,0.0
U100365,2024-06-12,Organic,Ontario,Plus,2.77,1,1,18.93,0,,143.66
U100585,2024-10-20,Connected TV,Atlantic,Plus,8.82,1,1,14.6,0,,172.34
U102635,2025-04-29,Search,Alberta,Free,14.1,1,0,8.23,1,2025-05-12,0.0
U100594,2025-01-11,Native,Ontario,Plus,12.12,1,1,11.83,0,,130.55
U102651,2025-05-03,Search,Quebec,Free,0.44,1,1,8.1,0,,0.0
U101844,2024-10-24,Video,British Columbia,Free,6.06,1,1,14.47,0,,0.0
U102912,2024-06-03,Connected TV,Quebec,Premium,4.37,1,1,19.23,0,,633.86
U100760,2024-11-07,Search,Ontario,Premium,5.16,0,1,14.0,0,,339.58
U100140,2024-12-15,Organic,British Columbia,Free,10.61,1,1,12.73,0,,0.0
U101701,2024-11-28,Referral,Quebec,Plus,6.24,1,1,13.3,0,,118.52
U101562,2025-06-08,Video,Alberta,Premium,11.73,1,1,6.9,0,,293.79
U100086,2025-08-08,Search,Alberta,FREE,6.37,1,1,4.87,1,2025-10-01,0.0
U101512,2024-12-26,Display,Alberta,Plus,2.58,0,1,12.37,1,2025-04-02,33.57
U101130,2025-10-15,Organic,Ontario,Plus,6.48,1,0,2.6,0,,32.21
U102445,2024-09-14,Connected TV,British Columbia,Plus,0.79,1,1,15.8,0,,186.42
U101912,2025-05-26,Video,Alberta,Premium,5.07,1,1,7.33,0,,253.19
U101160,2024-08-17,Video,Quebec,Free,4.15,0,1,16.73,1,2025-09-03,0.0
U100910,2024-06-16,Connected TV,British Columbia,Free,11.88,1,1,18.8,0,,0.0
U101549,2025-08-14,Display,Ontario,Free,8.45,1,0,4.67,0,,0.0
U102797,2024-06-26,Search,,Plus,,1,0,18.47,0,,240.31
U101281,2025-10-16,Native,Alberta,Plus,11.61,1,1,2.57,0,,26.22
U100108,2025-10-19,Display,British Columbia,Plus,8.44,0,1,2.47,0,,29.15
U101813,2024-06-23,Search,Alberta,Free,4.53,0,1,18.57,0,,0.0
U100840,2025-09-03,Display,Ontario,Premium,5.41,0,0,4.0,0,,156.68
U102806,2024-11-10,Video,Alberta,Premium,4.63,1,1,13.9,0,,531.95
U100349,2025-06-14,Search,Alberta,Plus,2.38,0,0,6.7,0,,99.15
U101778,2025-10-28,Video,British Columbia,Free,7.69,1,1,2.17,1,2025-11-22,0.0
U101767,2025-03-10,Native,Quebec,Free,12.96,1,1,9.9,1,2025-07-01,0.0
U102949,2024-07-29,Display,Ontario,Premium,3.32,0,0,17.37,0,,440.59
U101640,2024-07-20,Search,Ontario,Free,6.77,1,0,17.67,0,,0.0
U101959,2024-09-21,Search,British Columbia,Free,5.19,1,0,15.57,1,2024-12-30,0.0
U102121,2025-07-16,Native,Quebec,Plus,6.55,1,1,5.63,0,,79.79
U102502,2024-06-29,Connected TV,Ontario,Plus,8.67,0,0,18.37,0,,257.13
U101626,2024-11-16,Search,Ontario,Free,3.89,0,1,13.7,0,,0.0
U102800,2024-08-29,Organic,Ontario,Premium,3.19,1,0,16.33,0,,724.62
U102855,2024-06-29,Connected TV,Quebec,Plus,4.54,1,0,18.37,0,,101.83
U102228,2025-07-01,Native,Ontario,Free,10.55,1,0,6.13,1,2025-09-20,0.0
U102496,2025-04-22,Search,Alberta,Plus,3.15,0,0,8.47,0,,123.73
U101005,2024-12-18,Search,Ontario,Free,3.56,1,1,12.63,0,,0.0
U101311,2024-10-01,Organic,Alberta,Plus,2.18,1,0,15.23,0,,86.6
U102288,2025-08-13,Connected TV,Ontario,Free,8.12,0,1,4.7,1,2025-12-09,0.0
U102873,2025-04-01,Display,Quebec,Free,7.32,0,0,9.17,0,,0.0
U101721,2025-08-03,Search,Alberta,Free,1.78,1,0,5.03,1,2025-10-27,0.0
U100980,2024-07-10,Organic,Alberta,Free,10.24,0,0,18.0,0,,0.0
U102456,2025-04-06,Connected TV,Ontario,Free,5.72,1,1,9.0,0,,0.0
U102303,2024-08-21,Display,Alberta,Free,6.07,1,0,16.6,0,,0.0
U102666,2025-02-03,Display,Atlantic,Free,4.52,0,1,11.07,1,2025-12-21,0.0
U100352,2024-10-12,Organic,British Columbia,Premium,3.27,1,0,14.87,0,,648.02
U101395,2025-01-31,Search,Quebec,FREE,7.87,0,1,11.17,0,,0.0
U101992,2025-08-09,Organic,Ontario,Free,22.16,0,0,4.83,0,,0.0
U101325,2024-06-21,Referral,Ontario,Plus,2.66,0,1,18.63,1,2024-07-16,7.81
U101393,2025-02-14,Organic,Alberta,Plus,6.26,1,0,10.7,0,,84.31
U102049,2025-09-29,Display,Quebec,Plus,5.71,1,1,3.13,0,,30.08
U102835,2025-11-19,Display,Atlantic,Free,8.07,1,0,1.43,0,,0.0
U102652,2025-05-23,Organic,British Columbia,Free,4.65,1,1,7.43,0,,0.0
U100724,2024-12-15,Display,Ontario,Plus,8.7,0,1,12.73,0,,173.13
U102316,2025-08-26,Search,Ontario,Plus,5.41,1,1,4.27,0,,44.83
U101732,2024-06-19,Search,British Columbia,Free,2.56,1,1,18.7,0,,0.0
U101668,2025-05-04,Native,Atlantic,Plus,6.38,1,1,8.07,0,,96.66
U101633,2024-10-06,Search,Quebec,Plus,5.99,1,1,15.07,0,,263.12
U102881,2025-01-27,Referral,Quebec,Free,6.29,0,0,11.3,0,,0.0
U100698,2024-10-16,Organic,British Columbia,Premium,4.18,0,0,14.73,1,2024-12-19,62.82
U100481,2024-12-08,Video,Quebec,Premium,5.36,1,1,12.97,0,,457.19
U102329,2024-06-13,Organic,Ontario,Plus,2.59,1,0,18.9,0,,273.01
U101078,2025-02-10,Video,Ontario,Free,5.28,1,1,10.83,0,,0.0
U100095,2024-08-21,Search,Ontario,Free,4.25,1,0,16.6,1,2024-12-01,0.0
U100903,2025-04-25,Display,,Free,,0,0,8.37,1,2025-12-10,
U102409,2025-05-23,Video,Ontario,Free,4.39,1,0,7.43,0,,0.0
U101185,2025-11-27,Display,Quebec,Free,2.65,1,1,1.17,0,,0.0
U102351,2024-11-17,Native,Ontario,Premium,3.69,1,1,13.67,0,,373.53
U100136,2025-09-22,Organic,Atlantic,Free,14.93,1,0,3.37,0,,0.0
U101449,2025-02-15,Connected TV,Ontario,Free,3.04,1,1,10.67,0,,0.0
U101096,2025-02-04,Search,Atlantic,Free,2.44,1,0,11.03,0,,0.0
U100396,2024-12-21,Search,Quebec,Plus,9.13,1,1,12.53,0,,129.88
U101441,2024-06-04,Organic,British Columbia,Free,4.32,1,1,19.2,0,,0.0
U101404,2025-03-31,Referral,British Columbia,Free,10.92,1,1,9.2,0,,0.0
U102705,2025-08-14,Referral,Ontario,PREMIUM,11.26,0,0,4.67,0,,95.71
U101092,2025-06-08,Search,Ontario,Premium,18.5,0,0,6.9,0,,207.73
U100249,2024-10-15,Organic,British Columbia,Free,8.52,1,0,14.77,1,2025-03-17,0.0
U101199,2025-01-25,Display,Atlantic,Free,3.05,1,0,11.37,0,,0.0
U101108,2024-12-18,Search,Alberta,Plus,5.73,1,1,12.63,0,,138.0
U102170,2025-11-07,Search,Quebec,Free,4.35,0,0,1.83,0,,0.0
U101234,2024-09-03,Display,Ontario,Free,12.21,1,0,16.17,0,,0.0
U102053,2025-06-01,Organic,Atlantic,Plus,5.17,1,0,7.13,0,,45.42
U102594,2025-04-04,Search,Atlantic,Free,3.32,0,1,9.07,0,,0.0
U100635,2024-09-27,Organic,Alberta,Premium,13.74,1,0,15.37,0,,517.47
U100077,2025-03-24,Display,Ontario,Plus,4.0,0,0,9.43,0,,117.57
U101269,2025-02-01,Connected TV,Quebec,Free,6.84,1,0,11.13,0,,0.0
U100513,2025-09-24,Display,Ontario,Premium,20.63,0,1,3.3,0,,117.53
U101340,2025-07-19,Organic,Ontario,Free,7.97,1,1,5.53,0,,0.0
U102889,2024-11-23,Search,Ontario,Premium,5.11,1,0,13.47,0,,522.82
U100958,2025-05-24,Display,Quebec,Premium,2.24,1,1,7.4,0,,164.21
U102567,2025-10-03,Search,Ontario,Free,2.17,1,1,3.0,0,,0.0
U102864,2025-02-10,Organic,Ontario,Plus,21.88,1,0,10.83,0,,144.05
U100837,2025-11-28,Search,Atlantic,Premium,3.58,0,0,1.13,0,,34.55
U100599,2025-10-05,Organic,British Columbia,Free,5.3,0,0,2.93,0,,0.0
U100987,2024-10-11,Video,Quebec,Free,3.79,1,1,14.9,0,,0.0
U102584,2025-04-07,Search,Ontario,Free,1.14,0,1,8.97,0,,0.0
U101842,2025-02-10,Native,Atlantic,Free,13.61,1,0,10.83,0,,0.0
U102947,2024-06-29,Organic,Alberta,Plus,3.78,1,1,18.37,0,,198.31
U102544,2024-07-12,Video,Ontario,Free,0.67,1,1,17.93,1,2025-09-03,0.0
U101615,2025-05-08,Native,Quebec,Premium,3.62,0,0,7.93,0,,163.1
U100104,2025-01-16,Display,Ontario,Free,8.32,0,1,11.67,0,,0.0
U101362,2024-08-08,Search,Ontario,Free,7.51,1,1,17.03,1,2024-10-27,0.0
U100207,2024-10-03,Native,Ontario,Free,1.08,1,0,15.17,0,,0.0
U101217,2024-09-07,Organic,Alberta,Free,7.84,1,0,16.03,0,,0.0
U102431,2025-07-01,Referral,Quebec,Premium,19.69,1,0,6.13,0,,172.74
U101288,2025-11-14,Organic,Ontario,Premium,19.74,1,1,1.6,0,,56.24
U101021,2025-09-26,Search,Quebec,Free,8.23,1,1,3.23,0,,0.0
U100044,2024-06-21,Search,Ontario,Premium,17.29,1,0,18.63,0,,709.19
U101377,2025-09-12,Native,Quebec,Free,8.79,0,1,3.7,1,2025-12-24,0.0
U100857,2025-10-13,Search,Ontario,Free,6.59,0,1,2.67,1,2025-11-26,0.0
U101594,2024-10-29,Search,Ontario,Free,4.67,1,0,14.3,1,2025-12-08,0.0
U102046,2025-04-20,Search,Ontario,Plus,5.63,1,1,8.53,0,,136.32
U101865,2025-10-27,Connected TV,Ontario,Plus,4.71,0,0,2.2,0,,21.73
U102854,2024-11-02,Video,Alberta,Free,4.79,1,0,14.17,0,,0.0
U101891,2024-09-17,Connected TV,British Columbia,Plus,2.39,0,1,15.7,0,,227.12
U102911,2025-05-22,Connected TV,Quebec,Free,4.91,1,1,7.47,0,,0.0
U101213,2025-05-02,Search,Ontario,Plus,5.43,1,1,8.13,0,,100.73
U102676,2025-09-26,Display,Ontario,Premium,14.88,1,1,3.23,0,,106.9
U101877,2025-03-02,Search,Ontario,Free,2.1,1,0,10.17,0,,0.0
U102657,2024-11-11,Search,British Columbia,Plus,3.5,0,0,13.87,0,,116.99
U102192,2024-07-22,Organic,Ontario,Premium,2.55,0,0,17.6,0,,707.76
U102052,2025-06-07,Display,Quebec,Plus,13.13,1,1,6.93,0,,24.55
U100162,2025-01-01,Referral,Ontario,Free,12.66,0,1,12.17,1,2025-05-06,0.0
U102113,2025-02-15,Video,Alberta,Plus,2.21,1,0,10.67,0,,126.17
U101576,2025-07-29,Organic,Alberta,Free,7.72,1,1,5.2,0,,0.0
U100570,2025-02-26,Search,Atlantic,Free,13.42,1,1,10.3,0,,0.0
U101810,2025-03-20,Organic,Quebec,Free,18.27,0,0,9.57,0,,0.0
U101533,2025-05-02,Organic,Alberta,Plus,7.14,0,0,8.13,0,,87.13
U101009,2024-09-17,Connected TV,Ontario,Plus,5.99,1,0,15.7,0,,213.28
U101350,2024-06-27,Connected TV,Quebec,Plus,7.37,1,0,18.43,0,,166.52
U100597,2025-10-21,Video,Atlantic,Plus,7.87,1,1,2.4,0,,27.81
U100984,2025-02-01,Connected TV,Atlantic,Free,8.37,1,0,11.13,1,2025-09-30,0.0
U102696,2025-09-01,Native,Ontario,Free,6.15,1,1,4.07,0,,0.0
U101578,2025-02-16,Organic,Ontario,Premium,10.52,1,1,10.63,0,,397.72
U101675,2024-09-13,Referral,Ontario,Plus,2.46,1,1,15.83,0,,273.43
U101879,2025-10-13,Search,Alberta,Plus,7.48,1,1,2.67,0,,37.51
U100678,2024-08-24,Referral,Ontario,Premium,1.62,1,1,16.5,0,,754.58
U102811,2025-06-04,Search,Quebec,Premium,1.07,0,1,7.03,0,,274.63
U102374,2024-09-07,Display,Ontario,Free,10.42,1,0,16.03,0,,0.0
U102520,2025-11-02,Video,British Columbia,Premium,20.03,1,1,2.0,0,,80.84
U101188,2025-04-26,Referral,British Columbia,Free,9.66,1,0,8.33,0,,0.0
U100070,2025-02-07,Display,Alberta,Plus,3.16,1,0,10.93,0,,170.47
U100919,2024-09-05,Display,Ontario,Plus,8.91,1,1,16.1,0,,212.13
U102814,2024-12-20,Organic,Ontario,Free,6.69,1,0,12.57,0,,0.0
U102003,2024-12-02,Connected TV,Ontario,Premium,9.57,1,1,13.17,0,,470.59
U100739,2025-06-09,Search,Ontario,Plus,7.97,0,1,6.87,0,,84.66
U100021,2024-08-31,Connected TV,Ontario,Free,1.25,1,1,16.27,1,2025-10-05,0.0
U102660,2025-11-02,Organic,Ontario,Plus,10.05,0,0,2.0,0,,21.61
U102999,2025-08-03,Referral,British Columbia,Plus,6.21,1,0,5.03,0,,55.23
U102963,2025-01-14,Display,Quebec,Free,6.28,1,0,11.73,0,,0.0
U100248,2024-06-14,Display,Quebec,Free,0.15,1,0,18.87,0,,0.0
U101712,2025-09-24,Video,Atlantic,Plus,13.01,0,0,3.3,1,2025-12-04,31.42
U102571,2024-09-11,Connected TV,Quebec,Plus,3.9,1,0,15.9,0,,216.74
U100649,2024-12-31,Connected TV,Ontario,Free,6.08,1,0,12.2,0,,0.0
U100205,2025-04-03,Display,Ontario,Plus,0.14,0,0,9.1,1,2025-12-22,126.51
U100571,2025-10-28,Search,British Columbia,Free,17.02,1,1,2.17,0,,0.0
U101698,2024-07-04,Search,Ontario,Plus,11.15,1,0,18.2,0,,184.04
U102477,2024-10-18,Connected TV,Alberta,Free,5.57,1,0,14.67,0,,0.0
U102313,2025-09-30,Video,Ontario,Premium,6.75,0,1,3.1,0,,75.42
U101949,2025-06-15,Organic,Quebec,Free,6.45,1,1,6.67,0,,0.0
U102686,2025-03-02,Organic,Quebec,Free,12.26,1,0,10.17,0,,0.0
U101291,2024-12-13,Display,Quebec,Plus,8.85,0,0,12.8,0,,182.8
U102958,2025-08-09,Organic,Alberta,Plus,5.52,1,1,4.83,1,2025-09-04,6.07
U101857,2025-09-10,Native,Quebec,Free,6.93,1,0,3.77,0,,0.0
U100664,2025-07-20,Connected TV,Ontario,Plus,4.67,1,1,5.5,0,,77.65
U101090,2024-08-11,Organic,Ontario,Free,2.07,1,1,16.93,0,,0.0
U100758,2025-01-10,Video,British Columbia,Free,1.47,1,0,11.87,0,,0.0
U100653,2025-08-18,Connected TV,Ontario,Free,3.87,1,0,4.53,1,2025-10-26,0.0
U100362,2025-01-04,Organic,British Columbia,Free,8.16,0,1,12.07,1,2025-05-17,0.0
U101748,2025-09-08,Search,British Columbia,Free,12.55,1,0,3.83,0,,0.0
U100799,2025-02-03,Organic,British Columbia,Free,7.42,1,1,11.07,0,,0.0
U101754,2024-07-15,Connected TV,Atlantic,Free,1.99,1,0,17.83,0,,0.0
U100172,2024-08-18,Search,Ontario,Free,5.37,1,0,16.7,0,,0.0
U102771,2024-11-18,Connected TV,Ontario,Plus,6.81,1,0,13.63,1,2025-12-04,141.86
U100302,2024-06-02,Search,Quebec,Free,1.5,1,0,19.27,0,,0.0
U102189,2025-07-09,Video,Ontario,Free,9.49,0,1,5.87,0,,0.0
U102203,2024-09-07,Search,,Premium,,0,1,16.03,0,,688.02
U101061,2025-09-13,Referral,Quebec,Free,4.5,1,0,3.67,0,,0.0
U101077,2024-11-16,Organic,Alberta,Premium,13.48,1,1,13.7,1,2025-03-21,75.11
U100237,2025-11-08,Referral,Alberta,Plus,38.4,1,1,1.8,0,,31.0
U101937,2024-12-31,Search,Alberta,Free,5.41,1,1,12.2,0,,0.0
U100816,2025-04-18,Video,Quebec,Free,15.76,1,1,8.6,0,,0.0
U100043,2025-05-30,Search,Ontario,Free,13.07,0,0,7.2,0,,0.0
U101268,2025-08-07,Connected TV,Atlantic,Free,6.94,1,0,4.9,0,,0.0
U101118,2025-03-09,Search,Atlantic,Free,0.19,0,1,9.93,1,2025-06-21,0.0
U100047,2025-09-30,Video,Ontario,Free,13.29,0,1,3.1,0,,0.0
U101110,2025-02-08,Search,Ontario,Free,6.47,1,0,10.9,0,,0.0
U100414,2024-06-15,Organic,British Columbia,Free,20.1,1,1,18.83,0,,0.0
U101428,2024-09-09,Connected TV,Ontario,Premium,23.0,1,1,15.97,0,,267.56
U102417,2025-06-22,Organic,British Columbia,Plus,11.75,1,1,6.43,0,,68.31
